tr_id,dates,action,reward
26431083,2019-04-01,2,95907.11
26432146,2019-04-01,2,0.0
26438158,2019-04-01,2,96652.72
26441852,2019-04-01,3,0.0
26456058,2019-04-01,1,95880.39
26458097,2019-04-01,1,96492.93
26459441,2019-04-01,1,98940.0
26464099,2019-04-01,3,98362.575
26466410,2019-04-01,3,96078.63
26484057,2019-04-01,3,0.0
26487657,2019-04-01,1,98056.76
26498897,2019-04-02,1,97296.45
26503588,2019-04-02,2,0.0
26504807,2019-04-02,3,98483.955
26508387,2019-04-02,3,98508.1
26521346,2019-04-02,2,98280.175
26522917,2019-04-02,3,0.0
26527392,2019-04-02,1,0.0
26557411,2019-04-02,2,0.0
26558005,2019-04-02,1,0.0
26562012,2019-04-02,2,99031.98
26562856,2019-04-02,1,98755.2
26573776,2019-04-02,3,96697.7
26577330,2019-04-02,1,97504.02
26588293,2019-04-02,2,97061.67
26606279,2019-04-02,2,99106.14
26615148,2019-04-02,1,0.0
26620266,2019-04-02,3,0.0
26632603,2019-04-02,1,0.0
26637483,2019-04-02,3,96377.38
26663443,2019-04-02,1,96828.68
26669342,2019-04-02,1,0.0
26676678,2019-04-02,2,96002.45
26681795,2019-04-02,3,96625.89
26688104,2019-04-02,2,0.0
26691812,2019-04-02,1,96775.675
26697227,2019-04-02,3,97436.1
26706245,2019-04-03,1,0.0
26708097,2019-04-03,3,98313.9
26710981,2019-04-03,1,96918.315
26714604,2019-04-03,3,0.0
26719873,2019-04-03,1,99050.775
26724041,2019-04-03,1,96071.84
26725861,2019-04-03,2,0.0
26732120,2019-04-03,1,0.0
26742580,2019-04-03,1,96554.12
26750238,2019-04-03,3,98609.4
26751110,2019-04-03,2,96266.985
26769175,2019-04-03,1,0.0
26796280,2019-04-03,3,0.0
26799543,2019-04-03,1,95866.92
26826035,2019-04-03,1,98290.7
26826044,2019-04-03,1,0.0
26842437,2019-04-03,3,98490.495
26860823,2019-04-03,3,0.0
26865388,2019-04-03,1,95993.43
26880947,2019-04-03,2,98426.75
26882570,2019-04-03,2,0.0
26895726,2019-04-03,1,0.0
26904646,2019-04-03,1,96666.71
26905272,2019-04-03,1,96995.32
26910795,2019-04-03,1,97270.075
26918775,2019-04-03,1,96735.36
26920857,2019-04-04,2,98905.42
26921400,2019-04-04,2,95679.69
26925177,2019-04-04,2,0.0
26928436,2019-04-04,2,96346.4
26941785,2019-04-04,2,0.0
26952050,2019-04-04,3,0.0
26960254,2019-04-04,1,96269.225
26970098,2019-04-04,2,97489.12
26985063,2019-04-04,3,96570.025
26987135,2019-04-04,2,0.0
26990426,2019-04-04,3,0.0
27001336,2019-04-04,1,0.0
27004769,2019-04-04,3,98584.14
27007250,2019-04-04,3,98048.75
27055972,2019-04-04,2,97416.97
27059094,2019-04-04,3,96236.32
27062386,2019-04-04,3,97791.11
27069206,2019-04-04,1,95927.18
27074380,2019-04-04,2,98422.25
27079937,2019-04-04,3,97893.44
27087998,2019-04-04,1,98252.735
27091977,2019-04-04,1,0.0
27108949,2019-04-04,2,98189.53
27124781,2019-04-05,2,96248.6
27125508,2019-04-05,3,98217.86
27135146,2019-04-05,1,0.0
27147586,2019-04-05,2,98828.725
27148090,2019-04-05,1,95708.88
27154651,2019-04-05,1,96246.95
27179577,2019-04-05,1,0.0
27194860,2019-04-05,2,98397.96
27216718,2019-04-05,1,0.0
27218912,2019-04-05,3,0.0
27230599,2019-04-05,3,97608.15
27245085,2019-04-05,3,0.0
27247120,2019-04-05,1,0.0
27247778,2019-04-05,1,98122.51
27265937,2019-04-05,1,97013.61
27267116,2019-04-05,1,95940.6
27267218,2019-04-05,3,97208.7
27288132,2019-04-06,3,96570.76
27300579,2019-04-06,3,0.0
27302713,2019-04-06,3,95943.915
27315591,2019-04-06,3,0.0
27325225,2019-04-06,2,0.0
27334325,2019-04-06,1,96767.18
27340321,2019-04-06,2,97362.165
27341487,2019-04-06,1,0.0
27358559,2019-04-06,3,95658.275
27369347,2019-04-06,1,98310.45
27369906,2019-04-06,2,0.0
27372062,2019-04-06,2,0.0
27376359,2019-04-06,3,95902.765
27383322,2019-04-06,1,0.0
27403307,2019-04-06,3,97530.99
27407106,2019-04-06,1,98133.9
27408210,2019-04-06,1,0.0
27427657,2019-04-06,2,96991.98
27441073,2019-04-06,3,97543.125
27444246,2019-04-06,2,96258.2
27454987,2019-04-06,3,98165.105
27459651,2019-04-06,3,97054.26
27467205,2019-04-06,3,98184.425
27471938,2019-04-06,3,97671.7
27471958,2019-04-06,2,96886.575
27472042,2019-04-06,3,98189.43
27491618,2019-04-06,2,0.0
27498603,2019-04-06,2,0.0
27508804,2019-04-06,3,0.0
27529422,2019-04-06,1,0.0
27539428,2019-04-06,1,0.0
27556014,2019-04-06,2,98239.1
27585244,2019-04-06,3,96322.175
27585897,2019-04-06,3,96131.8
27592451,2019-04-06,2,0.0
27609276,2019-04-07,2,97948.56
27614436,2019-04-07,2,95996.145
27622650,2019-04-07,1,96920.04
27624942,2019-04-07,1,0.0
27645712,2019-04-07,3,0.0
27649215,2019-04-07,3,99160.145
27657393,2019-04-07,1,96029.42
27659271,2019-04-07,2,97658.925
27663118,2019-04-07,2,97410.8
27686915,2019-04-07,1,97020.075
27756895,2019-04-07,1,0.0
27794544,2019-04-07,1,0.0
27802491,2019-04-07,3,99219.74
27813521,2019-04-07,1,0.0
27817940,2019-04-07,2,0.0
27852689,2019-04-07,2,0.0
27873741,2019-04-07,3,98991.36
27930225,2019-04-07,2,0.0
27940780,2019-04-07,3,96892.0
27943888,2019-04-07,2,0.0
27960872,2019-04-07,2,0.0
27964174,2019-04-07,1,98426.71
27974620,2019-04-07,2,0.0
27976206,2019-04-07,3,0.0
27980836,2019-04-07,3,95856.76
27987501,2019-04-07,1,96853.705
27988714,2019-04-07,1,95758.06
28005109,2019-04-07,3,0.0
28012754,2019-04-07,2,97742.2
28016790,2019-04-07,1,97569.965
28029796,2019-04-07,2,96912.65
28034450,2019-04-07,2,98880.41
28035038,2019-04-07,1,97424.76
28046236,2019-04-07,3,0.0
28054901,2019-04-07,3,97525.28
28055480,2019-04-07,1,95853.69
28062692,2019-04-08,3,0.0
28068708,2019-04-08,1,96443.485
28086829,2019-04-08,3,95981.85
28092273,2019-04-08,3,99169.325
28097776,2019-04-08,2,0.0
28106121,2019-04-08,1,0.0
28108591,2019-04-08,1,0.0
28125137,2019-04-08,3,98808.5
28132079,2019-04-08,1,98027.08
28135000,2019-04-08,2,97368.235
28135761,2019-04-08,1,99016.85
28138945,2019-04-08,2,98820.135
28144198,2019-04-08,2,96163.2
28146746,2019-04-08,3,98873.67
28147947,2019-04-08,2,0.0
28148641,2019-04-08,3,99110.395
28150792,2019-04-08,2,0.0
28158043,2019-04-08,1,96980.675
28170951,2019-04-08,1,0.0
28181242,2019-04-08,2,97135.96
28184713,2019-04-08,2,98440.72
28191387,2019-04-08,2,98703.45
28206495,2019-04-08,2,96816.3
28209752,2019-04-08,1,97148.46
28245048,2019-04-09,3,98020.36
28250229,2019-04-09,2,97291.51
28267070,2019-04-09,1,0.0
28275113,2019-04-09,1,96022.125
28287134,2019-04-09,2,98930.76
28287889,2019-04-09,1,95921.76
28290950,2019-04-09,3,0.0
28290998,2019-04-09,1,0.0
28291338,2019-04-09,1,98626.5
28298053,2019-04-09,3,0.0
28307838,2019-04-09,3,96586.16
28314043,2019-04-09,2,0.0
28320025,2019-04-09,1,95777.84
28335029,2019-04-09,2,0.0
28366079,2019-04-09,2,0.0
28371900,2019-04-09,3,0.0
28383365,2019-04-09,1,99099.1
28388138,2019-04-09,1,97110.63
28389334,2019-04-09,3,0.0
28389641,2019-04-09,3,97402.99
28403023,2019-04-09,3,95895.4
28415065,2019-04-09,2,96860.475
28436832,2019-04-09,1,0.0
28457781,2019-04-09,2,0.0
28460714,2019-04-09,2,0.0
28461081,2019-04-09,1,95711.19
28477010,2019-04-09,2,97532.26
28486740,2019-04-09,3,0.0
28493073,2019-04-09,2,96299.8
28503723,2019-04-09,3,0.0
28511412,2019-04-09,2,0.0
28512806,2019-04-09,1,98803.455
28524881,2019-04-09,1,97568.92
28535693,2019-04-09,3,99064.625
28559170,2019-04-09,3,0.0
28576630,2019-04-09,1,0.0
28584388,2019-04-10,3,96807.96
28585602,2019-04-10,2,96506.61
28591996,2019-04-10,2,0.0
28601140,2019-04-10,1,98683.17
28602124,2019-04-10,2,96745.88
28602783,2019-04-10,1,0.0
28610774,2019-04-10,2,98509.71
28640914,2019-04-10,1,98262.775
28646682,2019-04-10,2,97437.52
28660823,2019-04-10,2,98556.96
28663347,2019-04-10,2,98377.59
28679431,2019-04-10,2,96295.035
28682220,2019-04-10,1,96290.5
28689099,2019-04-10,2,96998.87
28696376,2019-04-10,1,97668.23
28699958,2019-04-10,1,96240.725
28707263,2019-04-10,2,0.0
28720596,2019-04-10,1,98668.875
28728470,2019-04-10,1,96570.95
28776776,2019-04-10,1,97817.76
28783291,2019-04-10,1,97069.1
28784095,2019-04-10,2,97610.175
28792979,2019-04-10,2,0.0
28797789,2019-04-10,3,97980.325
28808290,2019-04-10,2,0.0
28814582,2019-04-10,3,98449.945
28821543,2019-04-10,2,96892.32
28843278,2019-04-10,3,0.0
28855784,2019-04-10,1,0.0
28876466,2019-04-10,2,98846.56
28887507,2019-04-10,3,0.0
28888778,2019-04-10,1,95754.72
28903270,2019-04-10,3,0.0
28903608,2019-04-10,1,95972.855
28919527,2019-04-10,1,0.0
28929597,2019-04-10,3,0.0
28934637,2019-04-10,3,97184.48
28937045,2019-04-10,2,98868.55
28941234,2019-04-10,1,96876.62
28964389,2019-04-10,2,0.0
28991770,2019-04-11,2,0.0
28997674,2019-04-11,3,0.0
29000429,2019-04-11,1,98236.2
29007869,2019-04-11,3,96653.26
29027634,2019-04-11,2,96892.04
29032100,2019-04-11,1,0.0
29050716,2019-04-11,3,0.0
29064330,2019-04-11,1,0.0
29092771,2019-04-11,2,0.0
29093376,2019-04-11,1,0.0
29103865,2019-04-11,2,97075.13
29135257,2019-04-11,3,0.0
29136693,2019-04-11,2,97744.6
29177934,2019-04-11,2,0.0
29183624,2019-04-11,1,98470.74
29198134,2019-04-11,1,0.0
29211631,2019-04-11,2,0.0
29217200,2019-04-11,3,98843.8
29221966,2019-04-11,1,0.0
29232414,2019-04-11,1,0.0
29232646,2019-04-11,2,97264.98
29242010,2019-04-11,1,98907.955
29245297,2019-04-11,2,0.0
29259366,2019-04-11,2,95885.46
29270529,2019-04-11,2,0.0
29285157,2019-04-11,3,98229.51
29288397,2019-04-11,1,0.0
29290719,2019-04-11,3,0.0
29298015,2019-04-11,3,97391.76
29307025,2019-04-12,2,95830.82
29315515,2019-04-12,3,97972.88
29332188,2019-04-12,2,97179.935
29335094,2019-04-12,2,98166.0
29339242,2019-04-12,3,96475.065
29344499,2019-04-12,3,98052.11
29353355,2019-04-12,3,0.0
29358582,2019-04-12,2,98268.3
29383038,2019-04-12,3,98055.375
29395070,2019-04-12,3,96082.39
29396025,2019-04-12,1,97602.525
29397151,2019-04-12,1,0.0
29413493,2019-04-12,1,97308.63
29415919,2019-04-12,3,96217.65
29424942,2019-04-12,1,0.0
29434327,2019-04-12,2,97421.66
29436896,2019-04-12,2,0.0
29438093,2019-04-12,3,96740.33
29443699,2019-04-12,1,97314.05
29453024,2019-04-12,3,0.0
29453420,2019-04-12,1,0.0
29460769,2019-04-12,3,0.0
29479067,2019-04-12,1,0.0
29480696,2019-04-12,1,0.0
29501790,2019-04-12,2,98310.26
29505272,2019-04-12,3,0.0
29516996,2019-04-12,1,97577.61
29548936,2019-04-12,2,95700.56
29555343,2019-04-12,2,95845.75
29559548,2019-04-12,2,0.0
29568470,2019-04-12,2,0.0
29578840,2019-04-13,2,99174.96
29587028,2019-04-13,1,0.0
29590488,2019-04-13,3,95744.95
29603980,2019-04-13,2,98106.86
29609272,2019-04-13,2,97052.92
29616680,2019-04-13,1,0.0
29617474,2019-04-13,2,97395.38
29622135,2019-04-13,3,98528.45
29623459,2019-04-13,3,0.0
29626029,2019-04-13,3,96585.775
29627771,2019-04-13,1,96881.04
29633873,2019-04-13,2,96246.34
29656312,2019-04-13,1,98415.2
29657660,2019-04-13,1,98702.28
29666035,2019-04-13,1,97222.15
29681847,2019-04-13,1,0.0
29683084,2019-04-13,3,98280.74
29683248,2019-04-13,3,0.0
29687174,2019-04-13,3,0.0
29719229,2019-04-13,1,0.0
29730292,2019-04-13,1,0.0
29740699,2019-04-13,3,0.0
29753451,2019-04-13,1,0.0
29763540,2019-04-13,3,0.0
29766305,2019-04-13,2,97816.6
29768707,2019-04-13,1,0.0
29769296,2019-04-13,3,99172.24
29771129,2019-04-13,2,97451.85
29789258,2019-04-14,2,96302.92
29797696,2019-04-14,1,99000.275
29808310,2019-04-14,1,0.0
29815017,2019-04-14,1,96386.245
29849622,2019-04-14,3,97413.1
29865470,2019-04-14,2,98583.355
29883782,2019-04-14,3,97272.34
29883846,2019-04-14,3,0.0
29890173,2019-04-14,1,0.0
29902853,2019-04-14,1,99058.225
29923081,2019-04-14,1,99180.95
29926642,2019-04-14,2,98018.355
29936581,2019-04-14,1,0.0
29946148,2019-04-14,3,0.0
29971714,2019-04-14,3,97336.6
29977998,2019-04-14,1,0.0
29982691,2019-04-14,3,0.0
29996867,2019-04-14,1,96663.475
30004347,2019-04-14,1,0.0
30005943,2019-04-14,3,0.0
30007669,2019-04-14,2,98322.94
30029084,2019-04-14,3,96229.775
30044823,2019-04-14,2,97018.63
30073830,2019-04-15,1,0.0
30099470,2019-04-15,2,0.0
30099974,2019-04-15,3,96040.67
30109619,2019-04-15,1,96445.33
30117603,2019-04-15,1,0.0
30130315,2019-04-15,3,0.0
30140932,2019-04-15,2,0.0
30141104,2019-04-15,1,96980.02
30141220,2019-04-15,2,96171.525
30145585,2019-04-15,2,0.0
30173961,2019-04-15,1,0.0
30176518,2019-04-15,3,96379.3
30184824,2019-04-15,3,0.0
30190874,2019-04-15,2,98549.82
30203484,2019-04-15,2,0.0
30208145,2019-04-15,1,96678.17
30209336,2019-04-15,1,98913.6
30223418,2019-04-15,2,98716.72
30226927,2019-04-15,1,98813.275
30236919,2019-04-15,3,97389.35
30237735,2019-04-15,3,0.0
30245284,2019-04-15,3,95886.0
30255100,2019-04-15,1,97059.09
30266070,2019-04-15,1,95880.63
30266411,2019-04-15,1,98198.755
30285735,2019-04-15,2,0.0
30288940,2019-04-15,3,0.0
30306719,2019-04-15,2,99028.36
30317322,2019-04-15,1,0.0
30319076,2019-04-16,2,0.0
30326783,2019-04-16,1,96219.81
30328709,2019-04-16,2,97447.7
30328825,2019-04-16,1,98748.325
30332843,2019-04-16,2,0.0
30335791,2019-04-16,2,97210.345
30338321,2019-04-16,2,0.0
30338927,2019-04-16,2,97493.325
30341002,2019-04-16,3,0.0
30347098,2019-04-16,1,99041.435
30360976,2019-04-16,1,97393.85
30371273,2019-04-16,3,0.0
30375059,2019-04-16,2,97062.6
30394623,2019-04-16,2,95795.865
30403092,2019-04-16,1,98608.54
30407537,2019-04-16,2,96962.61
30409975,2019-04-16,1,0.0
30422767,2019-04-16,1,97642.75
30423344,2019-04-16,3,98997.82
30426047,2019-04-16,3,96212.16
30428067,2019-04-16,1,0.0
30444446,2019-04-16,1,95743.03
30457380,2019-04-16,2,0.0
30464171,2019-04-16,2,0.0
30464666,2019-04-16,3,96183.88
30465443,2019-04-16,3,0.0
30472040,2019-04-16,2,0.0
30472351,2019-04-16,3,98960.1
30474122,2019-04-16,1,96737.84
30478944,2019-04-16,2,98205.33
30485227,2019-04-16,2,97871.04
30511315,2019-04-16,3,96297.205
30518182,2019-04-16,3,96874.8
30541236,2019-04-17,3,96590.575
30545881,2019-04-17,2,99193.36
30550535,2019-04-17,1,98972.44
30562872,2019-04-17,2,0.0
30562903,2019-04-17,3,0.0
30570386,2019-04-17,1,98979.22
30581564,2019-04-17,2,95846.29
30627593,2019-04-17,2,98187.84
30663583,2019-04-17,1,0.0
30678708,2019-04-17,2,97280.5
30688686,2019-04-17,1,97900.57
30694175,2019-04-17,1,96583.4
30699044,2019-04-17,1,98658.24
30701982,2019-04-17,3,0.0
30702945,2019-04-17,3,0.0
30708516,2019-04-17,3,96331.36
30708799,2019-04-17,1,98816.775
30709534,2019-04-17,2,0.0
30716471,2019-04-17,1,0.0
30751879,2019-04-17,1,0.0
30762153,2019-04-17,2,0.0
30771088,2019-04-17,3,0.0
30773670,2019-04-17,3,96175.41
30824046,2019-04-17,1,0.0
30825367,2019-04-17,1,0.0
30825894,2019-04-17,1,96422.45
30834793,2019-04-17,2,98331.525
30849838,2019-04-17,3,0.0
30879632,2019-04-17,3,96556.14
30892562,2019-04-17,1,95860.6
30918475,2019-04-17,1,0.0
30919335,2019-04-17,2,96461.9
30938172,2019-04-17,1,97253.705
30943442,2019-04-17,1,0.0
30946625,2019-04-18,2,95729.625
30970034,2019-04-18,1,0.0
30991199,2019-04-18,2,95847.275
30992681,2019-04-18,1,97803.68
30993039,2019-04-18,1,0.0
30993881,2019-04-18,1,0.0
31003747,2019-04-18,1,98398.29
31023123,2019-04-18,3,98464.74
31038593,2019-04-18,2,0.0
31040050,2019-04-18,1,96339.2
31041725,2019-04-18,2,96930.8
31042112,2019-04-18,1,98562.16
31055294,2019-04-18,3,98219.285
31064950,2019-04-18,2,0.0
31087685,2019-04-18,3,0.0
31098190,2019-04-18,2,98731.3
31117488,2019-04-18,3,95784.46
31152033,2019-04-18,3,95762.44
31153126,2019-04-18,2,97046.475
31173215,2019-04-18,3,96997.58
31178269,2019-04-18,2,0.0
31193016,2019-04-18,1,0.0
31202871,2019-04-18,3,95976.76
31211140,2019-04-18,2,0.0
31222843,2019-04-18,2,0.0
31231913,2019-04-18,1,0.0
31254747,2019-04-18,2,96184.06
31255841,2019-04-18,2,96124.15
31257515,2019-04-18,1,0.0
31281454,2019-04-18,1,0.0
31291362,2019-04-18,2,0.0
31306883,2019-04-18,3,98658.45
31315744,2019-04-18,2,0.0
31316192,2019-04-19,2,95930.56
31322441,2019-04-19,3,0.0
31323657,2019-04-19,1,98786.65
31362754,2019-04-19,3,97734.605
31365062,2019-04-19,1,97850.78
31367795,2019-04-19,1,96004.845
31378888,2019-04-19,1,98438.98
31381655,2019-04-19,1,0.0
31401691,2019-04-19,3,98470.2
31430729,2019-04-19,1,0.0
31437945,2019-04-19,1,96023.35
31438170,2019-04-19,3,97525.33
31440362,2019-04-19,3,96275.6
31443305,2019-04-19,2,0.0
31460821,2019-04-19,3,99057.54
31489099,2019-04-19,2,0.0
31496537,2019-04-19,2,0.0
31506911,2019-04-19,3,98161.875
31513861,2019-04-19,1,0.0
31528626,2019-04-19,1,97017.89
31531203,2019-04-19,2,96598.68
31541171,2019-04-19,1,98753.885
31544309,2019-04-19,1,97982.25
31549025,2019-04-19,2,98807.635
31565750,2019-04-19,1,97466.72
31566385,2019-04-19,2,97084.64
31579582,2019-04-19,3,97055.38
31581277,2019-04-20,2,98881.275
31612943,2019-04-20,3,0.0
31630347,2019-04-20,1,95905.035
31635051,2019-04-20,3,0.0
31652977,2019-04-20,2,97670.315
31656672,2019-04-20,2,96177.6
31660495,2019-04-20,1,98743.87
31713495,2019-04-20,3,0.0
31721661,2019-04-20,2,96374.01
31722452,2019-04-20,3,96756.86
31735041,2019-04-20,3,97806.15
31752028,2019-04-20,3,98432.14
31759717,2019-04-20,2,95980.055
31763924,2019-04-20,1,98238.84
31776852,2019-04-20,3,0.0
31782926,2019-04-20,2,98961.25
31799592,2019-04-20,2,99043.805
31807298,2019-04-20,3,0.0
31823688,2019-04-20,3,0.0
31829085,2019-04-20,2,0.0
31847669,2019-04-20,2,0.0
31850462,2019-04-20,3,96754.2
31858045,2019-04-20,3,0.0
31858794,2019-04-20,1,97911.19
31867056,2019-04-20,2,0.0
31890425,2019-04-20,3,97430.5
31900745,2019-04-20,1,96390.88
31904367,2019-04-20,2,96176.34
31905486,2019-04-20,1,0.0
31909634,2019-04-20,1,99089.44
31909952,2019-04-20,3,96858.525
31944765,2019-04-20,1,0.0
31977993,2019-04-20,3,99164.69
31986016,2019-04-20,1,97539.44
32024584,2019-04-20,2,97004.175
32032295,2019-04-21,2,0.0
32034933,2019-04-21,2,98821.97
32038211,2019-04-21,3,96887.4
32040333,2019-04-21,1,97339.475
32040515,2019-04-21,2,98993.07
32045127,2019-04-21,3,0.0
32092853,2019-04-21,2,0.0
32094538,2019-04-21,3,97345.62
32095962,2019-04-21,3,0.0
32096555,2019-04-21,3,0.0
32106284,2019-04-21,3,98973.2
32119918,2019-04-21,1,97907.265
32135204,2019-04-21,3,96565.74
32142822,2019-04-21,3,0.0
32146537,2019-04-21,1,96444.88
32149266,2019-04-21,2,0.0
32159616,2019-04-21,3,0.0
32196156,2019-04-21,1,97423.96
32198757,2019-04-21,1,0.0
32203885,2019-04-21,2,97656.675
32206676,2019-04-21,1,97935.3
32211446,2019-04-21,2,0.0
32218581,2019-04-21,2,97526.36
32246006,2019-04-21,2,98393.58
32250596,2019-04-21,1,97572.17
32265324,2019-04-21,1,96930.175
32270263,2019-04-21,3,98866.28
32273418,2019-04-21,2,0.0
32281850,2019-04-21,2,97765.84
32299385,2019-04-21,2,96347.92
32347552,2019-04-21,2,0.0
32381499,2019-04-21,3,96202.08
32388071,2019-04-21,1,0.0
32390272,2019-04-21,2,0.0
32390935,2019-04-21,3,97571.24
32398401,2019-04-21,2,97936.3
32399706,2019-04-22,2,0.0
32412615,2019-04-22,1,95865.025
32412700,2019-04-22,2,98221.56
32414937,2019-04-22,2,99141.54
32424225,2019-04-22,1,95910.6
32426537,2019-04-22,3,95787.88
32432395,2019-04-22,3,95979.28
32438024,2019-04-22,1,0.0
32442771,2019-04-22,1,96808.98
32442829,2019-04-22,2,0.0
32472914,2019-04-22,2,0.0
32482024,2019-04-22,3,95734.605
32492038,2019-04-22,2,97248.85
32500930,2019-04-22,1,96119.33
32510821,2019-04-22,3,95982.4
32520951,2019-04-22,3,0.0
32536478,2019-04-22,1,99226.15
32542732,2019-04-22,2,0.0
32551384,2019-04-22,1,98830.92
32578870,2019-04-22,2,0.0
32581910,2019-04-22,3,97100.45
32587083,2019-04-22,3,95762.525
32609965,2019-04-22,1,0.0
32614794,2019-04-22,1,97603.385
32621570,2019-04-22,3,99082.1
32669615,2019-04-22,3,98275.17
32674894,2019-04-22,1,0.0
32686061,2019-04-23,3,98180.975
32687710,2019-04-23,2,0.0
32694310,2019-04-23,1,97784.15
32709001,2019-04-23,2,0.0
32710163,2019-04-23,1,0.0
32713690,2019-04-23,2,96222.66
32731404,2019-04-23,2,96843.035
32753819,2019-04-23,1,0.0
32760385,2019-04-23,1,96592.575
32760615,2019-04-23,1,96529.94
32765721,2019-04-23,1,0.0
32769554,2019-04-23,1,0.0
32773520,2019-04-23,2,0.0
32774797,2019-04-23,2,0.0
32802297,2019-04-23,1,98421.085
32817235,2019-04-23,2,96606.1
32828014,2019-04-23,3,96248.92
32829237,2019-04-23,1,96471.25
32831700,2019-04-23,2,0.0
32847078,2019-04-23,3,97021.88
32847837,2019-04-23,1,0.0
32847930,2019-04-23,1,0.0
32868854,2019-04-23,2,98986.175
32874995,2019-04-23,3,97186.48
32911364,2019-04-23,2,0.0
32921801,2019-04-24,2,0.0
32963634,2019-04-24,1,97170.72
32966229,2019-04-24,3,0.0
32971833,2019-04-24,2,96264.075
33013421,2019-04-24,1,96411.72
33041479,2019-04-24,1,0.0
33050130,2019-04-24,3,96664.12
33072208,2019-04-24,3,96412.9
33079493,2019-04-24,1,99215.45
33081263,2019-04-24,3,0.0
33082691,2019-04-24,3,98842.28
33101836,2019-04-24,1,98048.45
33112023,2019-04-24,2,97398.75
33114133,2019-04-24,3,0.0
33119680,2019-04-24,2,98054.18
33120779,2019-04-24,1,0.0
33121401,2019-04-24,3,0.0
33121631,2019-04-24,3,98168.0
33138136,2019-04-24,3,0.0
33145955,2019-04-24,1,98536.93
33147591,2019-04-25,3,96637.68
33150945,2019-04-25,3,98306.425
33158373,2019-04-25,3,97183.2
33160644,2019-04-25,2,97511.575
33169299,2019-04-25,1,98087.01
33206530,2019-04-25,3,97988.725
33207951,2019-04-25,3,0.0
33213114,2019-04-25,2,0.0
33214717,2019-04-25,1,99218.02
33244942,2019-04-25,2,98513.09
33254153,2019-04-25,1,0.0
33262976,2019-04-25,1,98833.395
33263963,2019-04-25,1,98925.3
33264203,2019-04-25,3,0.0
33279228,2019-04-25,2,0.0
33289314,2019-04-25,3,97846.51
33303858,2019-04-25,1,98270.64
33307095,2019-04-25,2,96761.65
33312603,2019-04-25,1,99025.74
33314565,2019-04-25,1,99075.82
33317376,2019-04-25,3,98092.86
33317666,2019-04-25,1,97063.925
33324494,2019-04-26,3,0.0
33325032,2019-04-26,2,0.0
33327865,2019-04-26,2,0.0
33338289,2019-04-26,1,0.0
33344229,2019-04-26,2,95927.34
33352073,2019-04-26,1,99073.35
33352589,2019-04-26,2,95876.36
33355051,2019-04-26,2,0.0
33368732,2019-04-26,1,0.0
33386428,2019-04-26,2,96795.63
33393775,2019-04-26,3,0.0
33395956,2019-04-26,3,96324.825
33405569,2019-04-26,1,0.0
33406582,2019-04-26,1,0.0
33415598,2019-04-26,1,99079.19
33421008,2019-04-26,1,0.0
33427122,2019-04-26,1,0.0
33445275,2019-04-26,3,99160.275
33447932,2019-04-26,2,97184.35
33449708,2019-04-26,1,96543.52
33450128,2019-04-26,1,98670.3
33453724,2019-04-26,3,97675.365
33460237,2019-04-26,1,97413.76
33473733,2019-04-26,1,0.0
33478495,2019-04-26,1,0.0
33493298,2019-04-26,1,98290.0
33499731,2019-04-26,2,98613.08
33509445,2019-04-26,2,0.0
33527579,2019-04-26,2,98590.96
33529737,2019-04-26,1,0.0
33534132,2019-04-26,1,97894.4
33556540,2019-04-26,2,95918.325
33559190,2019-04-26,3,0.0
33577470,2019-04-26,2,0.0
33587919,2019-04-26,3,0.0
33588335,2019-04-27,1,98511.625
33590765,2019-04-27,1,96040.88
33611564,2019-04-27,2,96162.96
33624680,2019-04-27,2,97396.23
33628510,2019-04-27,2,98414.73
33636187,2019-04-27,1,0.0
33642305,2019-04-27,3,98168.46
33685533,2019-04-27,3,0.0
33686611,2019-04-27,3,0.0
33692567,2019-04-27,1,96280.74
33692944,2019-04-27,2,98642.6
33694419,2019-04-27,1,98310.91
33697836,2019-04-27,2,97757.585
33702140,2019-04-27,2,98891.36
33707420,2019-04-27,2,0.0
33723429,2019-04-27,2,98908.0
33724866,2019-04-27,2,0.0
33732642,2019-04-27,2,98733.38
33740486,2019-04-27,2,0.0
33741036,2019-04-27,1,98059.13
33748097,2019-04-27,2,96619.4
33751458,2019-04-27,1,96937.08
33760325,2019-04-27,3,98704.845
33766273,2019-04-27,2,0.0
33769251,2019-04-27,3,96444.13
33772657,2019-04-27,1,0.0
33777328,2019-04-27,2,0.0
33779269,2019-04-27,2,0.0
33788339,2019-04-28,3,0.0
33800196,2019-04-28,2,96956.8
33802115,2019-04-28,1,95756.25
33815402,2019-04-28,3,0.0
33827093,2019-04-28,3,0.0
33832174,2019-04-28,2,0.0
33837639,2019-04-28,3,97039.83
33843922,2019-04-28,1,96567.55
33870145,2019-04-28,1,0.0
33891806,2019-04-28,2,98975.76
33894502,2019-04-28,2,0.0
33899672,2019-04-28,1,0.0
33918570,2019-04-28,3,96646.25
33923237,2019-04-28,2,97485.18
33941466,2019-04-28,2,0.0
33942848,2019-04-28,2,96049.24
33949093,2019-04-28,3,0.0
33966261,2019-04-28,1,96747.2
33966537,2019-04-28,2,96303.075
33966981,2019-04-28,1,0.0
33983605,2019-04-28,1,97737.395
33985095,2019-04-28,3,0.0
33987263,2019-04-28,1,0.0
33996433,2019-04-28,1,0.0
34012209,2019-04-28,2,96773.655
