tr_id,user_id,dates,sale_price
21826033,63524,2019-03-16,96989.975
21877848,24718,2019-03-16,95934.35
21886295,36634,2019-03-16,96307.13
21902517,60599,2019-03-16,97585.1
21919700,86490,2019-03-16,98411.27
21981827,47931,2019-03-16,98020.48
22003334,78062,2019-03-16,96089.28
22012562,23823,2019-03-16,97661.36
22019329,14987,2019-03-16,97746.78
22039368,81994,2019-03-16,97728.175
22049910,26019,2019-03-17,96609.12
22073967,32392,2019-03-17,95808.015
22085636,35818,2019-03-17,98021.66
22098985,10890,2019-03-17,98022.875
22114377,42199,2019-03-17,99144.16
22143478,89469,2019-03-17,95766.24
22145677,81674,2019-03-17,98293.74
22173727,84712,2019-03-17,98092.15
22202267,97786,2019-03-17,95843.14
22211170,61233,2019-03-17,98434.72
22213562,82464,2019-03-17,98017.675
22218114,26926,2019-03-17,97324.75
22248383,54467,2019-03-17,98979.82
22289398,21127,2019-03-17,99120.65
22322616,14183,2019-03-17,98508.76
22334435,66574,2019-03-17,95943.37
22359303,84355,2019-03-17,97602.5
22374948,74647,2019-03-17,98738.565
22399834,16854,2019-03-17,99031.69
22432161,71826,2019-03-18,99060.4
22454478,46219,2019-03-18,95724.95
22490560,50437,2019-03-18,97249.64
22522107,84834,2019-03-18,98083.99
22555252,73188,2019-03-18,96087.345
22565208,62409,2019-03-18,97872.41
22574554,83279,2019-03-18,96793.7
22599541,17457,2019-03-18,95817.49
22603819,84070,2019-03-18,96476.925
22627375,46009,2019-03-18,97929.6
22639274,55102,2019-03-18,97424.655
22677633,76673,2019-03-18,98395.93
22682313,26437,2019-03-18,98593.38
22690609,63929,2019-03-18,98153.875
22703810,81074,2019-03-18,99055.19
22714167,45351,2019-03-18,96554.985
22717341,89955,2019-03-18,98378.32
22727110,22957,2019-03-18,98674.675
22729664,65866,2019-03-18,97125.15
22737902,50199,2019-03-18,98532.22
22741559,12406,2019-03-18,96288.98
22747963,22019,2019-03-18,98983.39
22759576,21511,2019-03-19,97357.775
22805393,56611,2019-03-19,95798.59
22807985,68443,2019-03-19,97393.66
22823399,55721,2019-03-19,97691.5
22839199,35830,2019-03-19,97527.575
22849955,47552,2019-03-19,95986.94
22877036,13052,2019-03-19,98583.96
22908173,99400,2019-03-19,99092.49
22959981,63507,2019-03-19,95736.36
22962892,37511,2019-03-19,97959.685
23002519,94063,2019-03-19,98066.32
23023974,18576,2019-03-19,96406.625
23033230,27638,2019-03-19,95833.7
23049797,15238,2019-03-19,96801.85
23053197,60120,2019-03-19,96614.6
23068419,49236,2019-03-19,97483.685
23109559,68521,2019-03-20,98897.41
23142944,15192,2019-03-20,96301.2
23163164,42877,2019-03-20,98072.79
23192598,66573,2019-03-20,96758.525
23194763,19228,2019-03-20,96853.92
23212710,12861,2019-03-20,98394.05
23254758,87144,2019-03-20,98119.62
23271342,77766,2019-03-20,97497.79
23305166,47753,2019-03-20,97717.32
23305957,71871,2019-03-20,97992.275
23311735,21283,2019-03-20,98880.35
23342808,13026,2019-03-20,97088.32
23348295,38589,2019-03-20,97858.8
23353381,92575,2019-03-20,96616.29
23384616,77682,2019-03-20,98471.01
23395704,30385,2019-03-20,98563.81
23403773,83124,2019-03-21,96033.725
23422739,36679,2019-03-21,98713.09
23423243,85310,2019-03-21,97448.09
23426749,56822,2019-03-21,97050.16
23427919,82194,2019-03-21,97856.23
23438532,57229,2019-03-21,99041.2
23446221,69179,2019-03-21,97938.46
23473198,46161,2019-03-21,96092.6
23474864,17351,2019-03-21,96385.68
23515478,48437,2019-03-21,96127.925
23560861,60203,2019-03-21,96310.085
23569251,44198,2019-03-21,96758.24
23581287,75598,2019-03-21,99123.34
23594794,64014,2019-03-21,97786.39
23602361,44031,2019-03-21,96779.56
23602518,37283,2019-03-21,98859.64
23622629,42664,2019-03-22,96203.8
23628282,32138,2019-03-22,97232.72
23628309,32778,2019-03-22,98231.04
23642135,52762,2019-03-22,98727.825
23644261,17530,2019-03-22,96438.96
23654515,95109,2019-03-22,96370.36
23659054,32361,2019-03-22,98089.805
23720854,81044,2019-03-22,97443.8
23757248,69478,2019-03-22,97870.54
23765605,25385,2019-03-22,96802.68
23843097,75567,2019-03-22,97287.465
23844530,41881,2019-03-22,97941.4
23869328,20906,2019-03-22,96181.145
23900177,87599,2019-03-22,95854.16
23914220,82601,2019-03-22,98277.2
23975783,68870,2019-03-23,95969.86
23976778,34152,2019-03-23,95988.825
23979281,58839,2019-03-23,98208.22
24021342,92322,2019-03-23,97413.43
24036109,16735,2019-03-23,96809.57
24038463,47851,2019-03-23,97628.16
24068066,13254,2019-03-23,95959.915
24115780,95080,2019-03-23,98597.125
24117383,59337,2019-03-23,95796.48
24135719,30198,2019-03-23,95928.99
24157319,26515,2019-03-23,97614.77
24158325,76235,2019-03-23,96808.015
24171671,27467,2019-03-23,96724.88
24176778,93503,2019-03-23,97940.095
24177473,49119,2019-03-23,98466.84
24207915,79604,2019-03-23,95809.96
24209489,38186,2019-03-23,96095.69
24233441,37479,2019-03-24,98441.55
24274882,37465,2019-03-24,98447.76
24278694,76439,2019-03-24,98948.38
24310741,87889,2019-03-24,96075.55
24319609,13608,2019-03-24,96088.0
24342955,39329,2019-03-24,96243.08
24349020,78560,2019-03-24,98675.16
24364783,46817,2019-03-24,96715.46
24393686,13555,2019-03-24,98844.74
24394321,19318,2019-03-24,98083.2
24412147,66147,2019-03-24,95775.74
24416267,68835,2019-03-24,97614.055
24430087,95000,2019-03-24,97834.04
24480427,68622,2019-03-25,98926.3
24520158,98072,2019-03-25,97449.58
24524384,84191,2019-03-25,98790.7
24530947,63523,2019-03-25,98927.72
24547840,28148,2019-03-25,98620.275
24553009,63476,2019-03-25,96516.33
24558440,35664,2019-03-25,97818.92
24575100,22916,2019-03-25,98572.05
24575305,82847,2019-03-25,98853.63
24582037,57019,2019-03-25,97379.665
24645510,48248,2019-03-25,96623.025
24656131,59077,2019-03-25,98292.1
24657182,87093,2019-03-25,97907.25
24671954,39545,2019-03-25,96554.84
24675734,32411,2019-03-25,99093.17
24676659,90168,2019-03-25,98822.98
24685720,70001,2019-03-26,98297.54
24688247,21923,2019-03-26,98512.435
24706796,16303,2019-03-26,98574.85
24720483,43838,2019-03-26,95933.14
24743326,13104,2019-03-26,95787.0
24756774,46998,2019-03-26,97345.93
24757748,25452,2019-03-26,97692.84
24758109,94949,2019-03-26,97226.54
24761404,46543,2019-03-26,97666.5
24783337,29843,2019-03-26,97178.065
24795809,25324,2019-03-26,96782.32
24799210,92478,2019-03-26,96063.32
24803573,25860,2019-03-26,96310.1
24827115,74600,2019-03-26,98190.05
24900570,28126,2019-03-26,97773.04
24914922,56035,2019-03-26,98885.425
24915154,62419,2019-03-26,99055.5
24924204,33587,2019-03-26,99170.87
24932402,95190,2019-03-26,98356.52
24953163,44477,2019-03-27,97891.24
24955709,27817,2019-03-27,96322.425
24956520,82806,2019-03-27,97812.41
25009342,92043,2019-03-27,98329.29
25021109,81907,2019-03-27,97926.1
25060176,83124,2019-03-27,97020.5
25063295,27149,2019-03-27,97803.64
25075384,18612,2019-03-27,96830.78
25076465,36910,2019-03-27,97277.95
25085414,46245,2019-03-27,97155.775
25089257,51671,2019-03-27,98937.27
25089836,88753,2019-03-27,95873.925
25092192,89121,2019-03-27,98527.0
25097337,18041,2019-03-27,97040.66
25107353,93234,2019-03-27,95902.34
25114422,75958,2019-03-27,98041.225
25118324,49593,2019-03-27,98115.12
25139940,10183,2019-03-27,97354.375
25168053,32265,2019-03-27,95702.79
25170441,11643,2019-03-27,98997.69
25177218,17235,2019-03-27,99002.35
25180854,84426,2019-03-28,96990.18
25203403,10715,2019-03-28,98555.84
25212748,91902,2019-03-28,96992.31
25217506,16067,2019-03-28,96370.2
25240253,78658,2019-03-28,98359.275
25246702,52565,2019-03-28,98637.68
25251456,15822,2019-03-28,97398.635
25280077,21449,2019-03-28,96313.8
25287591,21467,2019-03-28,99058.64
25297947,29686,2019-03-28,96715.48
25338425,99530,2019-03-28,98899.02
25351581,30997,2019-03-28,98846.22
25369012,14827,2019-03-28,96804.1
25389398,86087,2019-03-28,97201.12
25390640,69303,2019-03-28,97523.3
25391337,88712,2019-03-28,96505.46
25393994,44801,2019-03-28,97656.4
25415296,16352,2019-03-28,97314.65
25418476,57153,2019-03-28,98586.66
25431906,19604,2019-03-28,97638.76
25433009,93053,2019-03-28,95981.85
25466554,76411,2019-03-28,98337.0
25498326,43638,2019-03-28,98364.11
25519485,11255,2019-03-28,96226.255
25552998,70188,2019-03-28,98112.325
25561575,47701,2019-03-29,98785.455
25580335,98894,2019-03-29,98622.54
25581659,60965,2019-03-29,98695.8
25620054,35359,2019-03-29,98194.04
25637966,95147,2019-03-29,98781.105
25638859,85555,2019-03-29,97580.26
25653536,66268,2019-03-29,98290.33
25666872,75879,2019-03-29,97084.21
25682984,17363,2019-03-29,98829.495
25695360,33195,2019-03-29,98284.75
25704401,40517,2019-03-29,95860.82
25729252,55697,2019-03-29,97672.03
25744041,76522,2019-03-29,97006.17
25746638,84218,2019-03-29,98473.92
25767120,12763,2019-03-29,97047.98
25769736,84878,2019-03-29,97822.72
25774342,67055,2019-03-30,99075.625
25779691,39209,2019-03-30,96360.7
25816342,54467,2019-03-30,97662.59
25832195,97269,2019-03-30,97405.04
25835604,91085,2019-03-30,97099.12
25836745,90664,2019-03-30,97156.0
25842500,42512,2019-03-30,97630.28
25845951,21235,2019-03-30,97869.31
25856901,24682,2019-03-30,98150.795
25861274,13282,2019-03-30,96104.3
25881939,89221,2019-03-30,97721.68
25892658,88616,2019-03-30,98418.76
25914472,67126,2019-03-30,99178.92
25925700,94716,2019-03-30,98808.75
25939974,89669,2019-03-30,97717.38
25947473,59644,2019-03-30,96396.24
25959058,90700,2019-03-30,98607.59
25972103,31564,2019-03-30,96436.92
26022405,51730,2019-03-30,97717.135
26045443,99700,2019-03-31,97868.64
26089482,46530,2019-03-31,97317.575
26107399,63924,2019-03-31,96023.355
26121093,25918,2019-03-31,98701.225
26131801,72102,2019-03-31,97425.94
26133261,10665,2019-03-31,98283.355
26141602,79453,2019-03-31,98880.08
26160754,62507,2019-03-31,98918.175
26170021,58251,2019-03-31,96609.9
26186150,83771,2019-03-31,96673.76
26186739,58295,2019-03-31,97687.11
26197190,50877,2019-03-31,98598.92
26212807,92941,2019-03-31,96240.5
26219860,22163,2019-03-31,97309.94
26224314,76321,2019-03-31,98112.775
26229216,87239,2019-03-31,98115.07
26238237,54631,2019-03-31,98375.135
26244146,15457,2019-03-31,96729.6
26282920,12451,2019-04-01,97024.15
26326262,46232,2019-04-01,98718.225
26338366,66834,2019-04-01,95858.88
26344464,76406,2019-04-01,97977.8
26351722,44976,2019-04-01,95929.45
26393340,90658,2019-04-01,98989.3
26402589,26768,2019-04-01,98044.37
26420191,69896,2019-04-01,96807.82
26423853,84001,2019-04-01,96733.975
26431083,35804,2019-04-01,95907.11
26438158,38635,2019-04-01,96652.72
26456058,50977,2019-04-01,95880.39
26458097,32291,2019-04-01,96492.93
26459441,88631,2019-04-01,98940.0
26464099,63945,2019-04-01,98362.575
26466410,83480,2019-04-01,96078.63
26487657,45434,2019-04-01,98056.76
26498897,60640,2019-04-02,97296.45
26504807,12662,2019-04-02,98483.955
26508387,83199,2019-04-02,98508.1
26521346,26561,2019-04-02,98280.175
26562012,45137,2019-04-02,99031.98
26562856,34073,2019-04-02,98755.2
26573776,41107,2019-04-02,96697.7
26577330,88501,2019-04-02,97504.02
26588293,65792,2019-04-02,97061.67
26606279,48290,2019-04-02,99106.14
26637483,55284,2019-04-02,96377.38
26663443,19192,2019-04-02,96828.68
26676678,37121,2019-04-02,96002.45
26681795,66265,2019-04-02,96625.89
26691812,94243,2019-04-02,96775.675
26697227,46116,2019-04-02,97436.1
26708097,82644,2019-04-03,98313.9
26710981,92409,2019-04-03,96918.315
26719873,37202,2019-04-03,99050.775
26724041,12156,2019-04-03,96071.84
26742580,81180,2019-04-03,96554.12
26750238,76505,2019-04-03,98609.4
26751110,33165,2019-04-03,96266.985
26799543,92442,2019-04-03,95866.92
26826035,96011,2019-04-03,98290.7
26842437,29163,2019-04-03,98490.495
26865388,70742,2019-04-03,95993.43
26880947,67804,2019-04-03,98426.75
26904646,18283,2019-04-03,96666.71
26905272,82299,2019-04-03,96995.32
26910795,54231,2019-04-03,97270.075
26918775,96338,2019-04-03,96735.36
26920857,69785,2019-04-04,98905.42
26921400,35406,2019-04-04,95679.69
26928436,17967,2019-04-04,96346.4
26960254,37960,2019-04-04,96269.225
26970098,33492,2019-04-04,97489.12
26985063,77451,2019-04-04,96570.025
27004769,66244,2019-04-04,98584.14
27007250,15626,2019-04-04,98048.75
27055972,84355,2019-04-04,97416.97
27059094,10213,2019-04-04,96236.32
27062386,46479,2019-04-04,97791.11
27069206,32510,2019-04-04,95927.18
27074380,46133,2019-04-04,98422.25
27079937,63635,2019-04-04,97893.44
27087998,18423,2019-04-04,98252.735
27108949,91541,2019-04-04,98189.53
27124781,23591,2019-04-05,96248.6
27125508,58181,2019-04-05,98217.86
27147586,72213,2019-04-05,98828.725
27148090,77731,2019-04-05,95708.88
27154651,36515,2019-04-05,96246.95
27194860,14353,2019-04-05,98397.96
27230599,46099,2019-04-05,97608.15
27247778,34097,2019-04-05,98122.51
27265937,58682,2019-04-05,97013.61
27267116,11160,2019-04-05,95940.6
27267218,48222,2019-04-05,97208.7
27288132,24928,2019-04-06,96570.76
27302713,67155,2019-04-06,95943.915
27334325,37377,2019-04-06,96767.18
27340321,26572,2019-04-06,97362.165
27358559,18886,2019-04-06,95658.275
27369347,77673,2019-04-06,98310.45
27376359,67278,2019-04-06,95902.765
27403307,79440,2019-04-06,97530.99
27407106,14584,2019-04-06,98133.9
27427657,95099,2019-04-06,96991.98
27441073,63309,2019-04-06,97543.125
27444246,12859,2019-04-06,96258.2
27454987,42029,2019-04-06,98165.105
27459651,29917,2019-04-06,97054.26
27467205,69386,2019-04-06,98184.425
27471938,17430,2019-04-06,97671.7
27471958,60262,2019-04-06,96886.575
27472042,18918,2019-04-06,98189.43
27556014,27424,2019-04-06,98239.1
27585244,44701,2019-04-06,96322.175
27585897,54850,2019-04-06,96131.8
27609276,88616,2019-04-07,97948.56
27614436,62431,2019-04-07,95996.145
27622650,67385,2019-04-07,96920.04
27649215,65866,2019-04-07,99160.145
27657393,13728,2019-04-07,96029.42
27659271,14573,2019-04-07,97658.925
27663118,65944,2019-04-07,97410.8
27686915,77023,2019-04-07,97020.075
27802491,14084,2019-04-07,99219.74
27873741,43102,2019-04-07,98991.36
27940780,10520,2019-04-07,96892.0
27964174,21489,2019-04-07,98426.71
27980836,44877,2019-04-07,95856.76
27987501,78717,2019-04-07,96853.705
27988714,49082,2019-04-07,95758.06
28012754,55532,2019-04-07,97742.2
28016790,16539,2019-04-07,97569.965
28029796,91108,2019-04-07,96912.65
28034450,65706,2019-04-07,98880.41
28035038,49696,2019-04-07,97424.76
28054901,69386,2019-04-07,97525.28
28055480,22025,2019-04-07,95853.69
28068708,38440,2019-04-08,96443.485
28086829,33744,2019-04-08,95981.85
28092273,58274,2019-04-08,99169.325
28125137,81080,2019-04-08,98808.5
28132079,91556,2019-04-08,98027.08
28135000,19384,2019-04-08,97368.235
28135761,28746,2019-04-08,99016.85
28138945,96653,2019-04-08,98820.135
28144198,91532,2019-04-08,96163.2
28146746,65935,2019-04-08,98873.67
28148641,61072,2019-04-08,99110.395
28158043,21018,2019-04-08,96980.675
28181242,73304,2019-04-08,97135.96
28184713,47249,2019-04-08,98440.72
28191387,60978,2019-04-08,98703.45
28206495,61339,2019-04-08,96816.3
28209752,84894,2019-04-08,97148.46
28245048,29613,2019-04-09,98020.36
28250229,76217,2019-04-09,97291.51
28275113,37438,2019-04-09,96022.125
28287134,56020,2019-04-09,98930.76
28287889,43623,2019-04-09,95921.76
28291338,57336,2019-04-09,98626.5
28307838,67412,2019-04-09,96586.16
28320025,50812,2019-04-09,95777.84
28383365,54577,2019-04-09,99099.1
28388138,46714,2019-04-09,97110.63
28389641,46976,2019-04-09,97402.99
28403023,47672,2019-04-09,95895.4
28415065,99111,2019-04-09,96860.475
28461081,39994,2019-04-09,95711.19
28477010,47088,2019-04-09,97532.26
28493073,72723,2019-04-09,96299.8
28512806,53147,2019-04-09,98803.455
28524881,76426,2019-04-09,97568.92
28535693,30251,2019-04-09,99064.625
28584388,39669,2019-04-10,96807.96
28585602,33155,2019-04-10,96506.61
28601140,95551,2019-04-10,98683.17
28602124,76957,2019-04-10,96745.88
28610774,25758,2019-04-10,98509.71
28640914,84414,2019-04-10,98262.775
28646682,40091,2019-04-10,97437.52
28660823,47977,2019-04-10,98556.96
28663347,32929,2019-04-10,98377.59
28679431,34596,2019-04-10,96295.035
28682220,31554,2019-04-10,96290.5
28689099,44216,2019-04-10,96998.87
28696376,21667,2019-04-10,97668.23
28699958,52565,2019-04-10,96240.725
28720596,29355,2019-04-10,98668.875
28728470,91556,2019-04-10,96570.95
28776776,94063,2019-04-10,97817.76
28783291,25416,2019-04-10,97069.1
28784095,18886,2019-04-10,97610.175
28797789,20656,2019-04-10,97980.325
28814582,74555,2019-04-10,98449.945
28821543,74956,2019-04-10,96892.32
28876466,11098,2019-04-10,98846.56
28888778,72270,2019-04-10,95754.72
28903608,75193,2019-04-10,95972.855
28934637,76321,2019-04-10,97184.48
28937045,38034,2019-04-10,98868.55
28941234,10991,2019-04-10,96876.62
29000429,15808,2019-04-11,98236.2
29007869,46075,2019-04-11,96653.26
29027634,79646,2019-04-11,96892.04
29103865,28969,2019-04-11,97075.13
29136693,89666,2019-04-11,97744.6
29183624,61985,2019-04-11,98470.74
29217200,32856,2019-04-11,98843.8
29232646,18886,2019-04-11,97264.98
29242010,47365,2019-04-11,98907.955
29259366,81674,2019-04-11,95885.46
29285157,11297,2019-04-11,98229.51
29298015,43099,2019-04-11,97391.76
29307025,73122,2019-04-12,95830.82
29315515,59447,2019-04-12,97972.88
29332188,23839,2019-04-12,97179.935
29335094,46145,2019-04-12,98166.0
29339242,90823,2019-04-12,96475.065
29344499,74936,2019-04-12,98052.11
29358582,15840,2019-04-12,98268.3
29383038,98368,2019-04-12,98055.375
29395070,71982,2019-04-12,96082.39
29396025,52301,2019-04-12,97602.525
29413493,16899,2019-04-12,97308.63
29415919,23175,2019-04-12,96217.65
29434327,44198,2019-04-12,97421.66
29438093,67558,2019-04-12,96740.33
29443699,16703,2019-04-12,97314.05
29501790,70759,2019-04-12,98310.26
29516996,35967,2019-04-12,97577.61
29548936,44068,2019-04-12,95700.56
29555343,52501,2019-04-12,95845.75
29578840,34516,2019-04-13,99174.96
29590488,57525,2019-04-13,95744.95
29603980,68422,2019-04-13,98106.86
29609272,34023,2019-04-13,97052.92
29617474,42359,2019-04-13,97395.38
29622135,23472,2019-04-13,98528.45
29626029,28002,2019-04-13,96585.775
29627771,42543,2019-04-13,96881.04
29633873,88280,2019-04-13,96246.34
29656312,36515,2019-04-13,98415.2
29657660,58857,2019-04-13,98702.28
29666035,59896,2019-04-13,97222.15
29683084,90509,2019-04-13,98280.74
29766305,83375,2019-04-13,97816.6
29769296,33430,2019-04-13,99172.24
29771129,21958,2019-04-13,97451.85
29789258,26751,2019-04-14,96302.92
29797696,71969,2019-04-14,99000.275
29815017,19755,2019-04-14,96386.245
29849622,64500,2019-04-14,97413.1
29865470,45564,2019-04-14,98583.355
29883782,24156,2019-04-14,97272.34
29902853,27638,2019-04-14,99058.225
29923081,15297,2019-04-14,99180.95
29926642,78852,2019-04-14,98018.355
29971714,10715,2019-04-14,97336.6
29996867,54467,2019-04-14,96663.475
30007669,54235,2019-04-14,98322.94
30029084,58492,2019-04-14,96229.775
30044823,25459,2019-04-14,97018.63
30099974,78180,2019-04-15,96040.67
30109619,90746,2019-04-15,96445.33
30141104,51711,2019-04-15,96980.02
30141220,26915,2019-04-15,96171.525
30176518,67721,2019-04-15,96379.3
30190874,86878,2019-04-15,98549.82
30208145,46397,2019-04-15,96678.17
30209336,29715,2019-04-15,98913.6
30223418,57577,2019-04-15,98716.72
30226927,18564,2019-04-15,98813.275
30236919,96338,2019-04-15,97389.35
30245284,90118,2019-04-15,95886.0
30255100,14622,2019-04-15,97059.09
30266070,70031,2019-04-15,95880.63
30266411,29557,2019-04-15,98198.755
30306719,63950,2019-04-15,99028.36
30326783,50655,2019-04-16,96219.81
30328709,14894,2019-04-16,97447.7
30328825,89099,2019-04-16,98748.325
30335791,84630,2019-04-16,97210.345
30338927,53569,2019-04-16,97493.325
30347098,16449,2019-04-16,99041.435
30360976,83770,2019-04-16,97393.85
30375059,66628,2019-04-16,97062.6
30394623,28903,2019-04-16,95795.865
30403092,37356,2019-04-16,98608.54
30407537,99788,2019-04-16,96962.61
30422767,70929,2019-04-16,97642.75
30423344,20174,2019-04-16,98997.82
30426047,71699,2019-04-16,96212.16
30444446,69175,2019-04-16,95743.03
30464666,46737,2019-04-16,96183.88
30472351,45572,2019-04-16,98960.1
30474122,25889,2019-04-16,96737.84
30478944,98329,2019-04-16,98205.33
30485227,30945,2019-04-16,97871.04
30511315,43543,2019-04-16,96297.205
30518182,62279,2019-04-16,96874.8
30541236,63929,2019-04-17,96590.575
30545881,43990,2019-04-17,99193.36
30550535,83771,2019-04-17,98972.44
30570386,30366,2019-04-17,98979.22
30581564,46354,2019-04-17,95846.29
30627593,37489,2019-04-17,98187.84
30678708,60027,2019-04-17,97280.5
30688686,20656,2019-04-17,97900.57
30694175,70918,2019-04-17,96583.4
30699044,73313,2019-04-17,98658.24
30708516,96568,2019-04-17,96331.36
30708799,67326,2019-04-17,98816.775
30773670,32476,2019-04-17,96175.41
30825894,76936,2019-04-17,96422.45
30834793,44581,2019-04-17,98331.525
30879632,69222,2019-04-17,96556.14
30892562,60662,2019-04-17,95860.6
30919335,26238,2019-04-17,96461.9
30938172,67267,2019-04-17,97253.705
30946625,75143,2019-04-18,95729.625
30991199,57170,2019-04-18,95847.275
30992681,49164,2019-04-18,97803.68
31003747,90302,2019-04-18,98398.29
31023123,15834,2019-04-18,98464.74
31040050,43439,2019-04-18,96339.2
31041725,41020,2019-04-18,96930.8
31042112,10407,2019-04-18,98562.16
31055294,65063,2019-04-18,98219.285
31098190,10384,2019-04-18,98731.3
31117488,34048,2019-04-18,95784.46
31152033,50437,2019-04-18,95762.44
31153126,15853,2019-04-18,97046.475
31173215,10329,2019-04-18,96997.58
31202871,51243,2019-04-18,95976.76
31254747,34454,2019-04-18,96184.06
31255841,31145,2019-04-18,96124.15
31306883,39086,2019-04-18,98658.45
31316192,61253,2019-04-19,95930.56
31323657,79665,2019-04-19,98786.65
31362754,83540,2019-04-19,97734.605
31365062,95351,2019-04-19,97850.78
31367795,12037,2019-04-19,96004.845
31378888,42624,2019-04-19,98438.98
31401691,54088,2019-04-19,98470.2
31437945,55891,2019-04-19,96023.35
31438170,53431,2019-04-19,97525.33
31440362,83841,2019-04-19,96275.6
31460821,17869,2019-04-19,99057.54
31506911,56956,2019-04-19,98161.875
31528626,15060,2019-04-19,97017.89
31531203,98500,2019-04-19,96598.68
31541171,57944,2019-04-19,98753.885
31544309,16703,2019-04-19,97982.25
31549025,12998,2019-04-19,98807.635
31565750,57908,2019-04-19,97466.72
31566385,78071,2019-04-19,97084.64
31579582,13116,2019-04-19,97055.38
31581277,40026,2019-04-20,98881.275
31630347,25558,2019-04-20,95905.035
31652977,90787,2019-04-20,97670.315
31656672,13869,2019-04-20,96177.6
31660495,69714,2019-04-20,98743.87
31721661,76216,2019-04-20,96374.01
31722452,68244,2019-04-20,96756.86
31735041,25447,2019-04-20,97806.15
31752028,16772,2019-04-20,98432.14
31759717,28942,2019-04-20,95980.055
31763924,67516,2019-04-20,98238.84
31782926,92062,2019-04-20,98961.25
31799592,65814,2019-04-20,99043.805
31850462,25758,2019-04-20,96754.2
31858794,67763,2019-04-20,97911.19
31890425,51640,2019-04-20,97430.5
31900745,24807,2019-04-20,96390.88
31904367,30174,2019-04-20,96176.34
31909634,79693,2019-04-20,99089.44
31909952,72416,2019-04-20,96858.525
31977993,50726,2019-04-20,99164.69
31986016,47322,2019-04-20,97539.44
32024584,75746,2019-04-20,97004.175
32034933,73100,2019-04-21,98821.97
32038211,83540,2019-04-21,96887.4
32040333,92452,2019-04-21,97339.475
32040515,68443,2019-04-21,98993.07
32094538,38562,2019-04-21,97345.62
32106284,96770,2019-04-21,98973.2
32119918,43910,2019-04-21,97907.265
32135204,79423,2019-04-21,96565.74
32146537,90194,2019-04-21,96444.88
32196156,86000,2019-04-21,97423.96
32203885,16670,2019-04-21,97656.675
32206676,76623,2019-04-21,97935.3
32218581,34695,2019-04-21,97526.36
32246006,11298,2019-04-21,98393.58
32250596,63209,2019-04-21,97572.17
32265324,63578,2019-04-21,96930.175
32270263,62409,2019-04-21,98866.28
32281850,84062,2019-04-21,97765.84
32299385,31031,2019-04-21,96347.92
32381499,27449,2019-04-21,96202.08
32390935,48386,2019-04-21,97571.24
32398401,90106,2019-04-21,97936.3
32412615,35270,2019-04-22,95865.025
32412700,93677,2019-04-22,98221.56
32414937,75861,2019-04-22,99141.54
32424225,97615,2019-04-22,95910.6
32426537,55981,2019-04-22,95787.88
32432395,23839,2019-04-22,95979.28
32442771,44552,2019-04-22,96808.98
32482024,12594,2019-04-22,95734.605
32492038,85542,2019-04-22,97248.85
32500930,41228,2019-04-22,96119.33
32510821,16863,2019-04-22,95982.4
32536478,39243,2019-04-22,99226.15
32551384,17558,2019-04-22,98830.92
32581910,91765,2019-04-22,97100.45
32587083,51537,2019-04-22,95762.525
32614794,80889,2019-04-22,97603.385
32621570,97734,2019-04-22,99082.1
32669615,47097,2019-04-22,98275.17
32686061,33621,2019-04-23,98180.975
32694310,70261,2019-04-23,97784.15
32713690,89205,2019-04-23,96222.66
32731404,38867,2019-04-23,96843.035
32760385,99744,2019-04-23,96592.575
32760615,98912,2019-04-23,96529.94
32802297,88135,2019-04-23,98421.085
32817235,77532,2019-04-23,96606.1
32828014,75746,2019-04-23,96248.92
32829237,95142,2019-04-23,96471.25
32847078,15148,2019-04-23,97021.88
32868854,15238,2019-04-23,98986.175
32874995,51424,2019-04-23,97186.48
32963634,40648,2019-04-24,97170.72
32971833,16548,2019-04-24,96264.075
33013421,71104,2019-04-24,96411.72
33050130,78273,2019-04-24,96664.12
33072208,23383,2019-04-24,96412.9
33079493,26631,2019-04-24,99215.45
33082691,71842,2019-04-24,98842.28
33101836,40383,2019-04-24,98048.45
33112023,29413,2019-04-24,97398.75
33119680,70433,2019-04-24,98054.18
33121631,19098,2019-04-24,98168.0
33145955,45722,2019-04-24,98536.93
33147591,22839,2019-04-25,96637.68
33150945,98986,2019-04-25,98306.425
33158373,75704,2019-04-25,97183.2
33160644,53683,2019-04-25,97511.575
33169299,88965,2019-04-25,98087.01
33206530,90021,2019-04-25,97988.725
33214717,78161,2019-04-25,99218.02
33244942,61229,2019-04-25,98513.09
33262976,34265,2019-04-25,98833.395
33263963,17973,2019-04-25,98925.3
33289314,44316,2019-04-25,97846.51
33303858,61270,2019-04-25,98270.64
33307095,90614,2019-04-25,96761.65
33312603,40911,2019-04-25,99025.74
33314565,34688,2019-04-25,99075.82
33317376,44870,2019-04-25,98092.86
33317666,77411,2019-04-25,97063.925
33344229,30287,2019-04-26,95927.34
33352073,35017,2019-04-26,99073.35
33352589,32836,2019-04-26,95876.36
33386428,95908,2019-04-26,96795.63
33395956,70622,2019-04-26,96324.825
33415598,90118,2019-04-26,99079.19
33445275,75686,2019-04-26,99160.275
33447932,22869,2019-04-26,97184.35
33449708,76109,2019-04-26,96543.52
33450128,77128,2019-04-26,98670.3
33453724,86807,2019-04-26,97675.365
33460237,19040,2019-04-26,97413.76
33493298,82648,2019-04-26,98290.0
